beneficiary_id,full_name,national_id,email,phone,pillar,region,consent_status,consent_type,consent_date,status,enrollment_status,consent_data_sharing,consent_photo_use,consent_sms_contact,consent_external_reporting
INK-2026-1299,Francis Kamau,20006038,francis.kamau.299@inuka.org,+254727198867,Plus,Western,Consented,Physical Form,2026-02-02 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1300,Lydia Ochieng,20005912,lydia.ochieng.300@inuka.org,+254796708943,Plus,Central,Consented,SMS OTP,2026-06-21 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1301,Anita Chepkemoi,20005599,anita.chepkemoi.301@inuka.org,+254729488224,Vocational,Eastern,Consented,Digital Signature,2026-04-11 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1302,Florence Kemei,20006045,florence.kemei.302@inuka.org,+254717348910,Plus,Western,Consented,Physical Form,2026-04-02 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1303,Joyce Achieng,20005663,joyce.achieng.303@inuka.org,+254767941544,Plus,Rift Valley,Withdrawn,SMS OTP,2026-08-04 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1304,Michael Rotich,20005389,michael.rotich.304@inuka.org,+254776855861,Scholarship,Central,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1305,Patrick Kamau,20005704,patrick.kamau.305@inuka.org,+254732582341,Plus,Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1306,Asha Ibrahim,20005332,asha.ibrahim.306@inuka.org,+254721590166,Tech,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1307,Sarah Jebet,20005811,sarah.jebet.307@inuka.org,+254735367962,Scholarship,Eastern,Consented,Digital Signature,2026-07-11 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1308,Faith Wambui,20005929,faith.wambui.308@inuka.org,+254724851571,Plus,Coastal,Consented,SMS OTP,2026-04-23 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1309,Faith Jebet,20005647,faith.jebet.309@inuka.org,+254727292425,Scholarship,Eastern,Consented,SMS OTP,2026-06-05 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1310,Julius Wambui,20005805,julius.wambui.310@inuka.org,+254743593159,Plus,Western,Consented,Digital Signature,2026-07-22 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1311,Lydia Njoroge,20005455,lydia.njoroge.311@inuka.org,+254771671303,Plus,Rift Valley,Consented,SMS OTP,2026-06-17 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1312,Mercy Wekesa,20005634,mercy.wekesa.312@inuka.org,+254736107458,Plus,North Eastern,Consented,Digital Signature,2026-02-13 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1313,Florence Chepkemoi,20005673,florence.chepkemoi.313@inuka.org,+254756126163,Scholarship,Nyanza,Consented,Physical Form,2026-07-22 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1314,Grace Lagat,20006285,grace.lagat.314@inuka.org,+254771393851,Plus,Coastal,Consented,Digital Signature,2026-07-30 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1315,Mercy Ochieng,20005512,mercy.ochieng.315@inuka.org,+254722725126,Vocational,North Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1316,Brian Mwangi,20005802,brian.mwangi.316@inuka.org,+254754147612,Scholarship,Coastal,Consented,Digital Signature,2026-04-18 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1317,Rachael Chelimo,20005853,rachael.chelimo.317@inuka.org,+254775639424,Vocational,Central,Consented,Physical Form,2026-03-10 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1318,Julius Mwangi,20006384,julius.mwangi.318@inuka.org,+254799568305,Plus,Rift Valley,Consented,Digital Signature,2026-06-30 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1319,Paul Barasa,20005911,paul.barasa.319@inuka.org,+254737267143,Vocational,Central,Consented,Digital Signature,2026-05-03 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1320,Alice Kiprop,20006142,alice.kiprop.320@inuka.org,+254783147705,Tech,Rift Valley,Consented,Digital Signature,2026-02-17 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1321,David Wambui,20005939,david.wambui.321@inuka.org,+254717635376,Plus,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1322,Daniel Kipkorir,20006011,daniel.kipkorir.322@inuka.org,+254749220687,Plus,Western,Withdrawn,Digital Signature,2026-07-29 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1323,Zainab Jebet,20005963,zainab.jebet.323@inuka.org,+254767314203,Scholarship,Western,Consented,Digital Signature,2026-02-27 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1324,Florence Wamalwa,20006474,florence.wamalwa.324@inuka.org,+254796740706,Scholarship,Eastern,Consented,SMS OTP,2026-07-07 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1325,Mary Kamau,20006161,mary.kamau.325@inuka.org,+254747540673,Tech,North Eastern,Consented,Digital Signature,2026-02-12 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1326,Florence Onyango,20006178,florence.onyango.326@inuka.org,+254792169332,Tech,Coastal,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1327,Catherine Kiarie,20005818,catherine.kiarie.327@inuka.org,+254787757508,Plus,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1328,Stephen Kiptoo,20006094,stephen.kiptoo.328@inuka.org,+254765549455,Plus,Coastal,Consented,Digital Signature,2026-07-30 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1329,Jane Sang,20005874,jane.sang.329@inuka.org,+254718955249,Tech,Eastern,Consented,Digital Signature,2026-06-03 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1330,Evans Ochieng,20005710,evans.ochieng.330@inuka.org,+254777993534,Vocational,Nyanza,Consented,Physical Form,2026-05-28 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1331,Asha Wamalwa,20006529,asha.wamalwa.331@inuka.org,+254746305797,Tech,Coastal,Consented,SMS OTP,2026-03-27 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1332,Daniel Kimani,20006365,daniel.kimani.332@inuka.org,+254770163544,Vocational,Rift Valley,Consented,SMS OTP,2026-05-28 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1333,Joseph Kiprop,20005777,joseph.kiprop.333@inuka.org,+254736324579,Plus,Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1334,Jane Sang,20006044,jane.sang.334@inuka.org,+254768678924,Vocational,North Eastern,Consented,SMS OTP,2026-06-22 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1335,Andrew Ndwiga,20006535,andrew.ndwiga.335@inuka.org,+254722155245,Plus,Nairobi,Consented,SMS OTP,2026-05-05 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1336,Daniel Cherono,20006519,daniel.cherono.336@inuka.org,+254753406168,Vocational,North Eastern,Withdrawn,SMS OTP,2026-07-18 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1337,Rose Sang,20006593,rose.sang.337@inuka.org,+254754728889,Scholarship,Coastal,Consented,Physical Form,2026-05-02 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1338,Eunice Odhiambo,20006461,eunice.odhiambo.338@inuka.org,+254791142234,Vocational,Eastern,Consented,Physical Form,2026-02-04 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1339,Florence Jebet,20006512,florence.jebet.339@inuka.org,+254728365793,Vocational,Nairobi,Consented,Physical Form,2026-07-25 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1340,Grace Kemei,20006172,grace.kemei.340@inuka.org,+254798269419,Tech,Rift Valley,Consented,Digital Signature,2026-02-15 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1341,Gladys Kiarie,20005954,gladys.kiarie.341@inuka.org,+254768259802,Plus,North Eastern,Consented,Digital Signature,2026-05-01 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1342,Moses Lagat,20006745,moses.lagat.342@inuka.org,+254722665877,Tech,Central,Consented,SMS OTP,2026-06-16 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1343,Rachael Otieno,20005970,rachael.otieno.343@inuka.org,+254779700583,Plus,Nairobi,Consented,Digital Signature,2026-06-20 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1344,Mercy Nyambura,20006672,mercy.nyambura.344@inuka.org,+254791856108,Scholarship,Nairobi,Consented,Digital Signature,2026-07-25 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1345,Gladys Simiyu,20006614,gladys.simiyu.345@inuka.org,+254715380180,Tech,Nairobi,Consented,Digital Signature,2026-03-17 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1346,Anita Cherono,20006765,anita.cherono.346@inuka.org,+254799852365,Vocational,North Eastern,Consented,Physical Form,2026-06-22 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1347,Moses Kiarie,20006312,moses.kiarie.347@inuka.org,+254765682863,Plus,Eastern,Consented,Physical Form,2026-07-10 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1348,Evans Mohamed,20006315,evans.mohamed.348@inuka.org,+254755872344,Plus,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1349,Stephen Wanjiku,20006719,stephen.wanjiku.349@inuka.org,+254798144123,Tech,Central,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1350,Rachael Juma,20006782,rachael.juma.350@inuka.org,+254759288161,Scholarship,North Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1351,Joyce Nduku,20006643,joyce.nduku.351@inuka.org,+254774844163,Scholarship,Rift Valley,Consented,SMS OTP,2026-06-01 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1352,Peter Odhiambo,20006615,peter.odhiambo.352@inuka.org,+254724418589,Vocational,Rift Valley,Consented,Physical Form,2026-07-26 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1353,Sarah Nekesa,20006386,sarah.nekesa.353@inuka.org,+254725197829,Plus,Nyanza,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1354,Geoffrey Wekesa,20006714,geoffrey.wekesa.354@inuka.org,+254787612770,Vocational,Nairobi,Consented,Physical Form,2026-08-12 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1355,Eunice Muthoni,20006771,eunice.muthoni.355@inuka.org,+254767284526,Plus,North Eastern,Consented,SMS OTP,2026-07-01 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1356,Stephen Wambui,20006850,stephen.wambui.356@inuka.org,+254779324459,Vocational,Western,Consented,Physical Form,2026-02-01 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1357,Rose Kiptoo,20006222,rose.kiptoo.357@inuka.org,+254789657117,Vocational,Coastal,Consented,Physical Form,2026-06-14 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1358,Emmanuel Rotich,20006775,emmanuel.rotich.358@inuka.org,+254798615761,Scholarship,Eastern,Consented,Physical Form,2026-04-15 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1359,Florence Barasa,20006236,florence.barasa.359@inuka.org,+254741835754,Tech,Western,Consented,Physical Form,2026-05-10 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1360,Patrick Ekiru,20006626,patrick.ekiru.360@inuka.org,+254785516665,Tech,Nyanza,Consented,SMS OTP,2026-06-07 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1361,Charles Jebet,20006298,charles.jebet.361@inuka.org,+254732286771,Tech,North Eastern,Consented,SMS OTP,2026-06-08 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1362,Francis Wanyama,20006630,francis.wanyama.362@inuka.org,+254777331612,Scholarship,Coastal,Consented,SMS OTP,2026-07-23 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1363,Moses Kamau,20006923,moses.kamau.363@inuka.org,+254756767889,Vocational,North Eastern,Consented,SMS OTP,2026-02-16 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1364,Gladys Wangari,20006781,gladys.wangari.364@inuka.org,+254730837707,Plus,Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1365,Anita Mutua,20006910,anita.mutua.365@inuka.org,+254724840849,Tech,Nairobi,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1366,Florence Karanja,20006647,florence.karanja.366@inuka.org,+254785518795,Scholarship,Nairobi,Consented,Digital Signature,2026-05-09 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1367,Beatrice Mwangi,20006706,beatrice.mwangi.367@inuka.org,+254714500818,Scholarship,Central,Consented,SMS OTP,2026-06-17 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1368,Michael Wanyama,20006799,michael.wanyama.368@inuka.org,+254789181851,Plus,Coastal,Consented,Digital Signature,2026-03-22 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1369,Fatuma Omondi,20006841,fatuma.omondi.369@inuka.org,+254723562899,Scholarship,Central,Consented,SMS OTP,2026-06-24 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1370,Agnes Muthoni,20006542,agnes.muthoni.370@inuka.org,+254733596642,Scholarship,Western,Consented,Digital Signature,2026-06-25 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1371,Mercy Juma,20007144,mercy.juma.371@inuka.org,+254716237786,Vocational,Rift Valley,Consented,SMS OTP,2026-05-27 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1372,Andrew Koech,20006489,andrew.koech.372@inuka.org,+254715677745,Vocational,Coastal,Consented,SMS OTP,2026-02-16 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1373,Alice Wekesa,20007015,alice.wekesa.373@inuka.org,+254737144673,Plus,Western,Withdrawn,Digital Signature,2026-08-03 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1374,Grace Sang,20006678,grace.sang.374@inuka.org,+254731384513,Tech,Central,Consented,Digital Signature,2026-06-13 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1375,Rose Kimani,20006492,rose.kimani.375@inuka.org,+254791974673,Tech,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1376,Paul Karanja,20006864,paul.karanja.376@inuka.org,+254773799109,Plus,Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1377,Faith Ndwiga,20006770,faith.ndwiga.377@inuka.org,+254730624165,Vocational,Western,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1378,Joyce Onyango,20007052,joyce.onyango.378@inuka.org,+254740300178,Scholarship,North Eastern,Consented,Digital Signature,2026-07-22 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1379,Rose Kipkorir,20006665,rose.kipkorir.379@inuka.org,+254779597124,Tech,Central,Consented,Physical Form,2026-05-09 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1380,Alice Barasa,20006787,alice.barasa.380@inuka.org,+254799782184,Plus,Nyanza,Consented,SMS OTP,2026-07-21 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1381,Joyce Barasa,20006713,joyce.barasa.381@inuka.org,+254728432279,Scholarship,Rift Valley,Consented,Digital Signature,2026-05-28 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1382,James Chelimo,20007053,james.chelimo.382@inuka.org,+254787490945,Vocational,Coastal,Consented,Physical Form,2026-03-31 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1383,Beatrice Njoroge,20007069,beatrice.njoroge.383@inuka.org,+254741722526,Vocational,Central,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1384,Lucy Muthoni,20006777,lucy.muthoni.384@inuka.org,+254781183615,Vocational,Nairobi,Consented,Physical Form,2026-06-26 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1385,John Nyangau,20006969,john.nyangau.385@inuka.org,+254774564950,Vocational,Nyanza,Consented,Physical Form,2026-07-04 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1386,Julius Kariuki,20007185,julius.kariuki.386@inuka.org,+254741499337,Plus,North Eastern,Consented,Physical Form,2026-07-13 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1387,Rose Mutua,20007346,rose.mutua.387@inuka.org,+254779878531,Tech,Central,Withdrawn,Digital Signature,2026-07-30 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1388,Julius Kariuki,20006938,julius.kariuki.388@inuka.org,+254711367409,Scholarship,Nairobi,Consented,Digital Signature,2026-07-31 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1389,Ruth Kipruto,20006968,ruth.kipruto.389@inuka.org,+254738367230,Plus,Nairobi,Consented,Digital Signature,2026-08-18 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1390,Zainab Nyambura,20007461,zainab.nyambura.390@inuka.org,+254736749149,Plus,Western,Consented,Digital Signature,2026-04-07 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1391,Lucy Rotich,20007206,lucy.rotich.391@inuka.org,+254788402128,Tech,Coastal,Consented,Digital Signature,2026-04-23 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1392,Simon Hassan,20007244,simon.hassan.392@inuka.org,+254780986887,Vocational,North Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1393,Francis Maina,20007066,francis.maina.393@inuka.org,+254726652375,Tech,North Eastern,Consented,SMS OTP,2026-05-20 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1394,Agnes Nekesa,20007659,agnes.nekesa.394@inuka.org,+254772319942,Plus,Rift Valley,Consented,Digital Signature,2026-05-29 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1395,Moses Kiprop,20007281,moses.kiprop.395@inuka.org,+254749690393,Tech,Nairobi,Consented,SMS OTP,2026-06-05 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1396,Jane Kipruto,20007680,jane.kipruto.396@inuka.org,+254796610192,Tech,Nyanza,Consented,Digital Signature,2026-04-29 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1397,Lydia Kimani,20007628,lydia.kimani.397@inuka.org,+254721212533,Tech,Eastern,Consented,SMS OTP,2026-07-02 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1398,Philip Kiarie,20006889,philip.kiarie.398@inuka.org,+254749327652,Plus,Coastal,Consented,Physical Form,2026-04-25 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1399,Daniel Maina,20007628,daniel.maina.399@inuka.org,+254799988778,Vocational,Nairobi,Consented,Physical Form,2026-04-16 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1400,Emmanuel Kiprop,20007236,emmanuel.kiprop.400@inuka.org,+254731400886,Scholarship,Coastal,Withdrawn,Digital Signature,2026-08-13 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1401,Philip Ibrahim,20007289,philip.ibrahim.401@inuka.org,+254760381697,Tech,Nairobi,Consented,SMS OTP,2026-06-28 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1402,Agnes Kiprop,20007059,agnes.kiprop.402@inuka.org,+254793627112,Vocational,Coastal,Consented,Physical Form,2026-03-29 19:38:09,Active,Enrolled,1,0,0,1
INK-2026-1403,Mary Wamalwa,20007793,mary.wamalwa.403@inuka.org,+254732734139,Vocational,Western,Consented,Digital Signature,2026-03-09 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1404,Grace Wangari,20007470,grace.wangari.404@inuka.org,+254762228944,Plus,Western,Consented,Physical Form,2026-02-24 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1405,Faith Juma,20007835,faith.juma.405@inuka.org,+254728974306,Scholarship,North Eastern,Consented,SMS OTP,2026-07-13 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1406,Daniel Mwangi,20007854,daniel.mwangi.406@inuka.org,+254761971729,Tech,Coastal,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1407,Fatuma Achieng,20007583,fatuma.achieng.407@inuka.org,+254797668567,Vocational,Rift Valley,Consented,Physical Form,2026-07-18 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1408,Robert Barasa,20007739,robert.barasa.408@inuka.org,+254760910108,Plus,Nairobi,Consented,Digital Signature,2026-05-02 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1409,Emmanuel Mutua,20007073,emmanuel.mutua.409@inuka.org,+254752852341,Tech,Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1410,Alice Simiyu,20007458,alice.simiyu.410@inuka.org,+254772930290,Vocational,North Eastern,Consented,Digital Signature,2026-05-26 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1411,Philip Ochieng,20007298,philip.ochieng.411@inuka.org,+254741301804,Plus,Eastern,Consented,Digital Signature,2026-03-26 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1412,Gladys Otieno,20007183,gladys.otieno.412@inuka.org,+254749654408,Plus,Western,Consented,SMS OTP,2026-02-11 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1413,Joyce Mwangi,20007944,joyce.mwangi.413@inuka.org,+254781588377,Vocational,North Eastern,Consented,Physical Form,2026-05-24 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1414,Collins Ndwiga,20007268,collins.ndwiga.414@inuka.org,+254767345421,Plus,Coastal,Consented,Digital Signature,2026-03-26 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1415,Lucy Kipkorir,20008050,lucy.kipkorir.415@inuka.org,+254794725390,Vocational,Nairobi,Consented,Physical Form,2026-06-29 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1416,Mary Ochieng,20007775,mary.ochieng.416@inuka.org,+254795172757,Scholarship,Nyanza,Consented,Physical Form,2026-04-30 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1417,David Onyango,20007483,david.onyango.417@inuka.org,+254754151569,Plus,North Eastern,Consented,Digital Signature,2026-05-09 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1418,Lucy Mohamed,20007394,lucy.mohamed.418@inuka.org,+254755371888,Tech,Western,Consented,Physical Form,2026-07-06 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1419,Mercy Hassan,20007753,mercy.hassan.419@inuka.org,+254746994823,Tech,Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1420,Joseph Kiarie,20007613,joseph.kiarie.420@inuka.org,+254756377335,Vocational,Rift Valley,Consented,SMS OTP,2026-06-30 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1421,Anita Kiprop,20007932,anita.kiprop.421@inuka.org,+254782355950,Plus,Central,Consented,SMS OTP,2026-03-06 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1422,James Kipruto,20008164,james.kipruto.422@inuka.org,+254765812976,Plus,Coastal,Consented,Physical Form,2026-04-30 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1423,Gladys Barasa,20007924,gladys.barasa.423@inuka.org,+254764363975,Plus,Nyanza,Consented,SMS OTP,2026-03-18 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1424,Mercy Kemei,20007745,mercy.kemei.424@inuka.org,+254747901384,Plus,Rift Valley,Consented,Physical Form,2026-03-23 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1425,Lydia Kemei,20007905,lydia.kemei.425@inuka.org,+254792269455,Vocational,North Eastern,Withdrawn,Physical Form,2026-07-29 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1426,Agnes Omondi,20007737,agnes.omondi.426@inuka.org,+254777855149,Vocational,Central,Consented,Physical Form,2026-05-08 19:38:09,Active,Enrolled,1,1,0,1
INK-2026-1427,James Kamau,20007842,james.kamau.427@inuka.org,+254715989511,Tech,Nairobi,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1428,Florence Ekiru,20008187,florence.ekiru.428@inuka.org,+254724574652,Plus,Eastern,Consented,Digital Signature,2026-06-04 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1429,Mercy Simiyu,20007687,mercy.simiyu.429@inuka.org,+254741254202,Plus,Central,Consented,SMS OTP,2026-07-15 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1430,Faith Maina,20007647,faith.maina.430@inuka.org,+254728959125,Plus,Coastal,Consented,Physical Form,2026-06-22 19:38:09,Active,Enrolled,1,1,0,0
INK-2026-1431,Francis Wanyama,20007485,francis.wanyama.431@inuka.org,+254785841432,Tech,North Eastern,Consented,Physical Form,2026-02-14 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1432,Michael Nduku,20008227,michael.nduku.432@inuka.org,+254731701417,Plus,Coastal,Consented,Digital Signature,2026-07-28 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1433,Joyce Chepkemoi,20007627,joyce.chepkemoi.433@inuka.org,+254746645990,Vocational,Rift Valley,Consented,Physical Form,2026-04-07 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1434,Asha Ekiru,20008062,asha.ekiru.434@inuka.org,+254713323467,Plus,North Eastern,Consented,Digital Signature,2026-08-16 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1435,Fatuma Lagat,20008366,fatuma.lagat.435@inuka.org,+254745291918,Tech,North Eastern,Consented,Digital Signature,2026-03-25 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1436,Lucy Achieng,20007684,lucy.achieng.436@inuka.org,+254713135938,Plus,Nairobi,Consented,Digital Signature,2026-04-14 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1437,Philip Karanja,20008241,philip.karanja.437@inuka.org,+254796723887,Vocational,Nyanza,Consented,Digital Signature,2026-07-31 19:38:09,Active,Enrolled,1,0,0,0
INK-2026-1438,Julius Wangari,20007944,julius.wangari.438@inuka.org,+254792113954,Vocational,Western,Consented,Physical Form,2026-03-10 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1439,David Achieng,20008378,david.achieng.439@inuka.org,+254775382123,Scholarship,Coastal,Consented,Physical Form,2026-05-04 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1440,David Simiyu,20007951,david.simiyu.440@inuka.org,+254738499348,Scholarship,Coastal,Consented,SMS OTP,2026-04-18 19:38:09,Active,Enrolled,1,0,1,0
INK-2026-1441,Simon Mutua,20007683,simon.mutua.441@inuka.org,+254719351425,Tech,North Eastern,Consented,Digital Signature,2026-05-26 19:38:09,Active,Enrolled,1,1,1,0
INK-2026-1442,Fatuma Onyango,20008041,fatuma.onyango.442@inuka.org,+254736304335,Scholarship,Coastal,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1443,Collins Otieno,20007957,collins.otieno.443@inuka.org,+254785634159,Vocational,Central,Consented,Physical Form,2026-03-19 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1444,Robert Kiprop,20008076,robert.kiprop.444@inuka.org,+254735585747,Tech,Rift Valley,Consented,Digital Signature,2026-07-01 19:38:09,Active,Enrolled,1,1,1,1
INK-2026-1445,Geoffrey Ombati,20008560,geoffrey.ombati.445@inuka.org,+254729907911,Tech,Central,Consented,SMS OTP,2026-04-26 19:38:09,Active,Enrolled,1,0,1,1
INK-2026-1446,Fatuma Nyangau,20007876,fatuma.nyangau.446@inuka.org,+254759296569,Plus,Rift Valley,Withdrawn,SMS OTP,2026-08-19 19:38:09,Active,On Hold,0,0,0,0
INK-2026-1447,Simon Koech,20007745,simon.koech.447@inuka.org,+254798307953,Tech,Rift Valley,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1448,Wycliffe Rotich,20008362,wycliffe.rotich.448@inuka.org,+254738438836,Tech,Eastern,Pending,,,Active,Pending Review,0,0,0,0
INK-2026-1449,Brian Kimani,20008092,brian.kimani.449@inuka.org,+254790432778,Vocational,Eastern,Consented,SMS OTP,2026-05-22 19:38:09,Active,Enrolled,1,1,1,1
