beneficiary_id,full_name,national_id,email,phone,pillar,region,consent_status,consent_type,consent_date,status,enrollment_status,consent_data_sharing,consent_photo_use,consent_sms_contact,consent_external_reporting
INK-2026-1290,Michael Onyango,20005489,michael.onyango.290@inuka.org,+254 786 784 685,Plus,Western,Consented,Digital Signature,2026-06-19 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1291,Patrick Nekesa,20005753,patrick.nekesa.291@inuka.org,+254 796 514 115,Tech,Rift Valley,Consented,Digital Signature,2026-07-10 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1292,Anita Kimani,20005391,anita.kimani.292@inuka.org,+254 744 268 838,Plus,Nairobi,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1293,Fatuma Kipruto,20005373,fatuma.kipruto.293@inuka.org,+254 740 345 253,Vocational,Coastal,Consented,SMS OTP,2026-07-26 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1294,Agnes Simiyu,20005214,agnes.simiyu.294@inuka.org,+254 741 893 902,Tech,North Eastern,Consented,SMS OTP,2026-02-02 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1295,Moses Wanjiku,20005259,moses.wanjiku.295@inuka.org,+254 788 600 306,Plus,Central,Consented,Digital Signature,2026-07-17 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1296,Eunice Kipruto,20005371,eunice.kipruto.296@inuka.org,+254 776 926 657,Scholarship,Nairobi,Consented,SMS OTP,2026-05-15 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1297,Catherine Wekesa,20005827,catherine.wekesa.297@inuka.org,+254 799 928 373,Tech,Rift Valley,Consented,SMS OTP,2026-05-09 11:41:01,Active,Enrolled,1,1,0,0
INK-2026-1298,Halima Nyangau,20005441,halima.nyangau.298@inuka.org,+254 766 465 480,Tech,Central,Consented,SMS OTP,2026-04-16 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1299,Alice Onyango,20005908,alice.onyango.299@inuka.org,+254 730 701 627,Tech,Nyanza,Consented,Physical Form,2026-07-19 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1300,Mercy Wambui,20005504,mercy.wambui.300@inuka.org,+254 711 861 179,Tech,Nyanza,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1301,Simon Nekesa,20005231,simon.nekesa.301@inuka.org,+254 749 426 725,Vocational,Nyanza,Consented,Digital Signature,2026-04-19 11:41:01,Active,Enrolled,1,0,0,1
INK-2026-1302,Grace Chepkemoi,20005849,grace.chepkemoi.302@inuka.org,+254 725 983 972,Plus,Coastal,Consented,SMS OTP,2026-04-30 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1303,David Nduku,20006034,david.nduku.303@inuka.org,+254 754 341 773,Scholarship,Nairobi,Consented,Digital Signature,2026-07-21 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1304,Catherine Nekesa,20006056,catherine.nekesa.304@inuka.org,+254 733 743 711,Tech,North Eastern,Consented,Physical Form,2026-03-12 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1305,Eunice Simiyu,20005552,eunice.simiyu.305@inuka.org,+254 721 903 253,Scholarship,Nyanza,Consented,SMS OTP,2026-04-01 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1306,Brian Hassan,20006128,brian.hassan.306@inuka.org,+254 754 342 715,Vocational,Coastal,Consented,Digital Signature,2026-05-04 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1307,Eunice Jebet,20005827,eunice.jebet.307@inuka.org,+254 713 893 523,Tech,Nairobi,Consented,SMS OTP,2026-06-08 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1308,Paul Ekiru,20005389,paul.ekiru.308@inuka.org,+254 746 726 513,Tech,Rift Valley,Consented,SMS OTP,2026-04-23 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1309,John Barasa,20005410,john.barasa.309@inuka.org,+254 719 736 257,Tech,Western,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1310,Peter Maina,20005426,peter.maina.310@inuka.org,+254 778 967 322,Vocational,Central,Consented,SMS OTP,2026-05-02 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1311,Florence Simiyu,20005803,florence.simiyu.311@inuka.org,+254 711 859 465,Scholarship,Nyanza,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1312,Kevin Achieng,20006083,kevin.achieng.312@inuka.org,+254 773 825 402,Vocational,Rift Valley,Consented,SMS OTP,2026-06-28 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1313,Evans Ombati,20005933,evans.ombati.313@inuka.org,+254 727 190 335,Tech,North Eastern,Consented,Digital Signature,2026-04-23 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1314,Simon Wanjiku,20006082,simon.wanjiku.314@inuka.org,+254 747 687 840,Tech,North Eastern,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1315,Michael Ibrahim,20006016,michael.ibrahim.315@inuka.org,+254 720 856 926,Scholarship,Nyanza,Consented,SMS OTP,2026-04-17 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1316,John Wangari,20005738,john.wangari.316@inuka.org,+254 785 728 582,Vocational,Coastal,Consented,Digital Signature,2026-03-14 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1317,Florence Nyangau,20005677,florence.nyangau.317@inuka.org,+254 717 802 534,Plus,Eastern,Consented,SMS OTP,2026-04-21 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1318,Lydia Wangari,20005943,lydia.wangari.318@inuka.org,+254 720 678 512,Vocational,North Eastern,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1319,Brian Ibrahim,20006179,brian.ibrahim.319@inuka.org,+254 726 163 431,Scholarship,Rift Valley,Consented,SMS OTP,2026-08-14 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1320,Agnes Wamalwa,20005732,agnes.wamalwa.320@inuka.org,+254 747 949 971,Tech,Coastal,Consented,Digital Signature,2026-05-01 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1321,Francis Omondi,20005987,francis.omondi.321@inuka.org,+254 728 536 712,Vocational,Coastal,Consented,Digital Signature,2026-07-23 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1322,Francis Juma,20005919,francis.juma.322@inuka.org,+254 774 293 540,Scholarship,Central,Consented,Digital Signature,2026-04-17 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1323,Joyce Onyango,20005786,joyce.onyango.323@inuka.org,+254 763 636 226,Plus,Nairobi,Consented,Digital Signature,2026-08-17 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1324,Rachael Rotich,20006011,rachael.rotich.324@inuka.org,+254 759 248 611,Plus,Western,Consented,SMS OTP,2026-03-01 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1325,Julius Kipkorir,20006445,julius.kipkorir.325@inuka.org,+254 768 843 141,Vocational,Nyanza,Consented,Physical Form,2026-03-10 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1326,Brian Kiptoo,20005860,brian.kiptoo.326@inuka.org,+254 766 338 381,Vocational,Western,Consented,SMS OTP,2026-02-05 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1327,Joseph Barasa,20006114,joseph.barasa.327@inuka.org,+254 792 174 660,Vocational,Rift Valley,Consented,Digital Signature,2026-05-28 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1328,Joseph Rotich,20006165,joseph.rotich.328@inuka.org,+254 723 519 758,Tech,Rift Valley,Consented,SMS OTP,2026-04-28 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1329,Rachael Wangari,20006412,rachael.wangari.329@inuka.org,+254 769 638 754,Plus,Coastal,Consented,SMS OTP,2026-08-19 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1330,Philip Nduku,20006233,philip.nduku.330@inuka.org,+254 717 707 358,Scholarship,Central,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1331,Ruth Simiyu,20006513,ruth.simiyu.331@inuka.org,+254 731 401 126,Scholarship,Nairobi,Consented,Physical Form,2026-08-14 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1332,Lydia Ombati,20006062,lydia.ombati.332@inuka.org,+254 752 231 869,Vocational,Central,Consented,Physical Form,2026-08-10 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1333,Rachael Omondi,20005890,rachael.omondi.333@inuka.org,+254 755 708 966,Scholarship,Nairobi,Consented,Physical Form,2026-02-18 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1334,Simon Nduku,20006286,simon.nduku.334@inuka.org,+254 744 782 972,Tech,Nairobi,Consented,Physical Form,2026-07-14 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1335,Gladys Wangari,20005998,gladys.wangari.335@inuka.org,+254 776 575 178,Vocational,Central,Consented,Digital Signature,2026-05-16 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1336,Peter Simiyu,20006476,peter.simiyu.336@inuka.org,+254 746 254 730,Scholarship,Nyanza,Consented,Digital Signature,2026-06-01 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1337,John Barasa,20006595,john.barasa.337@inuka.org,+254 783 241 864,Scholarship,Western,Consented,Digital Signature,2026-05-14 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1338,John Njoroge,20005946,john.njoroge.338@inuka.org,+254 778 736 617,Scholarship,Rift Valley,Consented,Physical Form,2026-03-18 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1339,Wycliffe Wambui,20006759,wycliffe.wambui.339@inuka.org,+254 730 769 541,Tech,Nairobi,Consented,Digital Signature,2026-03-06 11:41:01,Active,Enrolled,1,0,0,0
INK-2026-1340,David Wanjiku,20006160,david.wanjiku.340@inuka.org,+254 792 314 736,Scholarship,Coastal,Consented,Digital Signature,2026-03-29 11:41:01,Active,Enrolled,1,1,0,0
INK-2026-1341,Wycliffe Odhiambo,20005902,wycliffe.odhiambo.341@inuka.org,+254 741 235 425,Tech,Western,Consented,Digital Signature,2026-06-03 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1342,Geoffrey Ekiru,20006479,geoffrey.ekiru.342@inuka.org,+254 784 697 466,Vocational,Eastern,Consented,Physical Form,2026-03-21 11:41:01,Active,Enrolled,1,0,0,0
INK-2026-1343,Andrew Nekesa,20006762,andrew.nekesa.343@inuka.org,+254 758 446 846,Tech,Coastal,Consented,Physical Form,2026-08-16 11:41:01,Active,Enrolled,1,0,0,1
INK-2026-1344,Ruth Otieno,20006642,ruth.otieno.344@inuka.org,+254 748 400 821,Scholarship,Eastern,Consented,SMS OTP,2026-06-25 11:41:01,Active,Enrolled,1,0,0,0
INK-2026-1345,Peter Nduku,20005971,peter.nduku.345@inuka.org,+254 782 228 910,Tech,Central,Consented,Physical Form,2026-04-06 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1346,Rachael Hassan,20006018,rachael.hassan.346@inuka.org,+254 734 347 457,Scholarship,North Eastern,Consented,Physical Form,2026-03-08 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1347,Robert Koech,20006794,robert.koech.347@inuka.org,+254 775 693 949,Vocational,Nyanza,Consented,SMS OTP,2026-07-16 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1348,Evans Barasa,20006491,evans.barasa.348@inuka.org,+254 737 117 888,Scholarship,Rift Valley,Consented,SMS OTP,2026-02-22 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1349,Eunice Kimani,20006926,eunice.kimani.349@inuka.org,+254 764 107 773,Tech,Nyanza,Consented,Physical Form,2026-06-26 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1350,Lydia Cherono,20006530,lydia.cherono.350@inuka.org,+254 799 260 731,Vocational,Eastern,Withdrawn,Physical Form,2026-07-20 11:41:01,Active,On Hold,0,0,0,0
INK-2026-1351,Robert Muthoni,20006464,robert.muthoni.351@inuka.org,+254 712 206 287,Scholarship,Nairobi,Consented,SMS OTP,2026-06-29 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1352,Michael Hassan,20006248,michael.hassan.352@inuka.org,+254 739 266 610,Scholarship,Nyanza,Consented,Digital Signature,2026-07-10 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1353,Joyce Sang,20006484,joyce.sang.353@inuka.org,+254 796 270 971,Vocational,Nairobi,Withdrawn,Digital Signature,2026-07-18 11:41:01,Active,On Hold,0,0,0,0
INK-2026-1354,Lucy Wanyama,20006740,lucy.wanyama.354@inuka.org,+254 726 160 243,Vocational,Western,Consented,Digital Signature,2026-07-11 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1355,Wycliffe Ombati,20006426,wycliffe.ombati.355@inuka.org,+254 745 894 505,Scholarship,North Eastern,Consented,Digital Signature,2026-08-11 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1356,Brian Koech,20006175,brian.koech.356@inuka.org,+254 768 164 753,Tech,Nyanza,Consented,SMS OTP,2026-04-01 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1357,John Chepkemoi,20007052,john.chepkemoi.357@inuka.org,+254 761 308 157,Plus,Nyanza,Consented,Digital Signature,2026-04-01 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1358,Faith Barasa,20006792,faith.barasa.358@inuka.org,+254 751 752 581,Plus,Rift Valley,Consented,Digital Signature,2026-08-08 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1359,Rose Omondi,20006283,rose.omondi.359@inuka.org,+254 728 119 917,Scholarship,Western,Withdrawn,SMS OTP,2026-07-10 11:41:01,Active,On Hold,0,0,0,0
INK-2026-1360,Grace Wangari,20006340,grace.wangari.360@inuka.org,+254 755 252 828,Scholarship,Rift Valley,Consented,SMS OTP,2026-04-15 11:41:01,Active,Enrolled,1,0,0,1
INK-2026-1361,Charles Onyango,20006285,charles.onyango.361@inuka.org,+254 767 588 330,Plus,North Eastern,Consented,Physical Form,2026-05-24 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1362,Philip Sang,20006332,philip.sang.362@inuka.org,+254 711 845 541,Tech,Western,Consented,Digital Signature,2026-08-10 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1363,Paul Mutua,20006583,paul.mutua.363@inuka.org,+254 741 320 508,Tech,North Eastern,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1364,Faith Kiarie,20007179,faith.kiarie.364@inuka.org,+254 797 526 202,Vocational,Eastern,Consented,Physical Form,2026-04-03 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1365,Beatrice Sang,20007164,beatrice.sang.365@inuka.org,+254 766 260 610,Plus,Nairobi,Consented,SMS OTP,2026-03-16 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1366,Collins Kamau,20006775,collins.kamau.366@inuka.org,+254 750 885 728,Vocational,Nairobi,Consented,Physical Form,2026-05-01 11:41:01,Active,Enrolled,1,0,0,1
INK-2026-1367,Alice Kimani,20006431,alice.kimani.367@inuka.org,+254 730 292 360,Tech,Coastal,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1368,Grace Onyango,20006409,grace.onyango.368@inuka.org,+254 725 988 278,Scholarship,Western,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1369,Ruth Wekesa,20007206,ruth.wekesa.369@inuka.org,+254 732 812 841,Scholarship,North Eastern,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1370,Faith Ombati,20006748,faith.ombati.370@inuka.org,+254 732 262 684,Plus,Central,Consented,SMS OTP,2026-07-06 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1371,Asha Wekesa,20007040,asha.wekesa.371@inuka.org,+254 711 390 383,Plus,Western,Consented,Digital Signature,2026-03-15 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1372,Robert Juma,20006774,robert.juma.372@inuka.org,+254 792 439 366,Vocational,Coastal,Consented,SMS OTP,2026-07-09 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1373,Alice Ekiru,20007122,alice.ekiru.373@inuka.org,+254 769 371 681,Plus,Eastern,Consented,Physical Form,2026-02-13 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1374,Gladys Otieno,20006942,gladys.otieno.374@inuka.org,+254 733 824 108,Scholarship,Western,Consented,Physical Form,2026-04-22 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1375,Catherine Ndwiga,20007211,catherine.ndwiga.375@inuka.org,+254 713 313 567,Plus,Central,Consented,Digital Signature,2026-03-21 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1376,Jane Jebet,20006726,jane.jebet.376@inuka.org,+254 795 865 704,Plus,Rift Valley,Consented,SMS OTP,2026-05-19 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1377,Julius Onyango,20006676,julius.onyango.377@inuka.org,+254 712 609 837,Tech,Coastal,Consented,Digital Signature,2026-04-23 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1378,Esther Kiprop,20007222,esther.kiprop.378@inuka.org,+254 736 767 933,Plus,Eastern,Consented,Physical Form,2026-03-05 11:41:01,Active,Enrolled,1,0,0,1
INK-2026-1379,Kevin Achieng,20007183,kevin.achieng.379@inuka.org,+254 754 517 924,Plus,Coastal,Consented,Digital Signature,2026-07-23 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1380,Agnes Mwangi,20007405,agnes.mwangi.380@inuka.org,+254 756 953 118,Tech,Central,Consented,Digital Signature,2026-02-06 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1381,Fatuma Wanjiku,20006771,fatuma.wanjiku.381@inuka.org,+254 754 398 834,Plus,Coastal,Consented,Physical Form,2026-08-20 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1382,Grace Mwangi,20007407,grace.mwangi.382@inuka.org,+254 788 358 667,Tech,Nairobi,Consented,Physical Form,2026-07-05 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1383,Joseph Karanja,20007370,joseph.karanja.383@inuka.org,+254 760 819 186,Scholarship,North Eastern,Consented,SMS OTP,2026-06-13 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1384,Florence Muthoni,20006704,florence.muthoni.384@inuka.org,+254 736 786 162,Vocational,Central,Consented,Digital Signature,2026-05-22 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1385,Alice Nduku,20007378,alice.nduku.385@inuka.org,+254 795 394 850,Vocational,North Eastern,Consented,Physical Form,2026-06-30 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1386,Kevin Kiprop,20006915,kevin.kiprop.386@inuka.org,+254 720 134 575,Scholarship,Western,Consented,Digital Signature,2026-05-24 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1387,Jane Wekesa,20006953,jane.wekesa.387@inuka.org,+254 723 391 377,Vocational,Western,Consented,SMS OTP,2026-07-02 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1388,Eunice Onyango,20007237,eunice.onyango.388@inuka.org,+254 740 560 340,Scholarship,Western,Consented,Physical Form,2026-04-20 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1389,John Maina,20006797,john.maina.389@inuka.org,+254 742 341 509,Plus,Rift Valley,Consented,Digital Signature,2026-02-25 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1390,Agnes Otieno,20007472,agnes.otieno.390@inuka.org,+254 776 515 886,Vocational,North Eastern,Consented,Digital Signature,2026-05-08 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1391,Francis Mwangi,20006765,francis.mwangi.391@inuka.org,+254 736 804 927,Tech,Central,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1392,Joseph Onyango,20006875,joseph.onyango.392@inuka.org,+254 755 360 686,Scholarship,Central,Consented,SMS OTP,2026-04-06 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1393,Andrew Wambui,20007093,andrew.wambui.393@inuka.org,+254 790 931 514,Plus,Western,Consented,Digital Signature,2026-04-11 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1394,Anita Wanyama,20007204,anita.wanyama.394@inuka.org,+254 798 766 520,Plus,Nairobi,Consented,Digital Signature,2026-06-11 11:41:01,Active,Enrolled,1,1,0,0
INK-2026-1395,Collins Sang,20007613,collins.sang.395@inuka.org,+254 738 752 678,Tech,Nyanza,Consented,SMS OTP,2026-02-09 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1396,Julius Mutua,20007678,julius.mutua.396@inuka.org,+254 778 336 285,Vocational,Nairobi,Consented,SMS OTP,2026-03-08 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1397,Mary Sang,20007024,mary.sang.397@inuka.org,+254 740 903 449,Scholarship,Western,Consented,Digital Signature,2026-06-26 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1398,Daniel Ndwiga,20007048,daniel.ndwiga.398@inuka.org,+254 799 862 859,Scholarship,Nyanza,Consented,SMS OTP,2026-08-19 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1399,Francis Njoroge,20007633,francis.njoroge.399@inuka.org,+254 737 928 670,Tech,Central,Consented,SMS OTP,2026-02-10 11:41:01,Active,Enrolled,1,0,0,0
INK-2026-1400,Rachael Onyango,20006967,rachael.onyango.400@inuka.org,+254 764 624 625,Vocational,Nyanza,Consented,Physical Form,2026-06-18 11:41:01,Active,Enrolled,1,1,0,0
INK-2026-1401,Emmanuel Ali,20007487,emmanuel.ali.401@inuka.org,+254 783 947 413,Vocational,Coastal,Withdrawn,SMS OTP,2026-08-11 11:41:01,Active,On Hold,0,0,0,0
INK-2026-1402,Ruth Hassan,20007042,ruth.hassan.402@inuka.org,+254 732 444 879,Vocational,Nairobi,Consented,SMS OTP,2026-05-14 11:41:01,Active,Enrolled,1,0,0,1
INK-2026-1403,Kevin Nyambura,20007488,kevin.nyambura.403@inuka.org,+254 718 352 839,Vocational,Eastern,Consented,Physical Form,2026-07-02 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1404,Francis Otieno,20007443,francis.otieno.404@inuka.org,+254 787 144 278,Plus,Rift Valley,Consented,Physical Form,2026-07-05 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1405,Collins Achieng,20007009,collins.achieng.405@inuka.org,+254 791 184 859,Tech,Western,Consented,Digital Signature,2026-06-20 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1406,Fatuma Ali,20007163,fatuma.ali.406@inuka.org,+254 778 554 178,Plus,Nyanza,Consented,Digital Signature,2026-07-08 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1407,Ruth Kiprop,20007569,ruth.kiprop.407@inuka.org,+254 744 631 452,Tech,North Eastern,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1408,Beatrice Koech,20007244,beatrice.koech.408@inuka.org,+254 776 760 877,Tech,Western,Consented,Physical Form,2026-06-14 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1409,Charles Wambui,20007712,charles.wambui.409@inuka.org,+254 785 830 793,Tech,Coastal,Consented,SMS OTP,2026-04-27 11:41:01,Active,Enrolled,1,0,0,1
INK-2026-1410,James Jebet,20007570,james.jebet.410@inuka.org,+254 714 505 399,Tech,Rift Valley,Consented,Digital Signature,2026-02-16 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1411,Mary Mwangi,20007751,mary.mwangi.411@inuka.org,+254 710 852 135,Scholarship,Eastern,Consented,Physical Form,2026-05-03 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1412,Peter Wanyama,20007372,peter.wanyama.412@inuka.org,+254 738 960 960,Plus,Central,Consented,Digital Signature,2026-07-06 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1413,Faith Rotich,20007353,faith.rotich.413@inuka.org,+254 759 649 837,Plus,Rift Valley,Consented,SMS OTP,2026-06-08 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1414,Collins Wanjiku,20007369,collins.wanjiku.414@inuka.org,+254 746 815 626,Scholarship,Central,Consented,SMS OTP,2026-05-23 11:41:01,Active,Enrolled,1,0,0,1
INK-2026-1415,Emmanuel Wanjiku,20007649,emmanuel.wanjiku.415@inuka.org,+254 779 867 864,Plus,Coastal,Consented,Physical Form,2026-06-10 11:41:01,Active,Enrolled,1,1,0,0
INK-2026-1416,Zainab Onyango,20007244,zainab.onyango.416@inuka.org,+254 722 187 392,Scholarship,North Eastern,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1417,David Omondi,20007553,david.omondi.417@inuka.org,+254 743 697 336,Scholarship,Coastal,Consented,Digital Signature,2026-03-11 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1418,Zainab Kemei,20007224,zainab.kemei.418@inuka.org,+254 791 947 429,Vocational,Western,Consented,Digital Signature,2026-03-20 11:41:01,Active,Enrolled,1,1,1,0
INK-2026-1419,Lucy Mohamed,20007380,lucy.mohamed.419@inuka.org,+254 777 517 387,Tech,Eastern,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1420,Fatuma Sang,20007310,fatuma.sang.420@inuka.org,+254 763 611 262,Vocational,Nairobi,Consented,SMS OTP,2026-05-07 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1421,Faith Kimani,20007618,faith.kimani.421@inuka.org,+254 714 307 423,Scholarship,Eastern,Consented,SMS OTP,2026-07-03 11:41:01,Active,Enrolled,1,1,0,0
INK-2026-1422,David Barasa,20007684,david.barasa.422@inuka.org,+254 759 611 983,Plus,Coastal,Consented,SMS OTP,2026-07-02 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1423,Fatuma Hassan,20007725,fatuma.hassan.423@inuka.org,+254 729 453 110,Tech,Rift Valley,Withdrawn,Physical Form,2026-07-16 11:41:01,Active,On Hold,0,0,0,0
INK-2026-1424,Mercy Maina,20008168,mercy.maina.424@inuka.org,+254 768 391 989,Tech,Western,Consented,Digital Signature,2026-07-24 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1425,Catherine Koech,20007620,catherine.koech.425@inuka.org,+254 742 245 773,Vocational,Rift Valley,Consented,Physical Form,2026-02-14 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1426,Peter Kipruto,20007434,peter.kipruto.426@inuka.org,+254 752 575 252,Tech,Western,Consented,Physical Form,2026-04-07 11:41:01,Active,Enrolled,1,1,0,1
INK-2026-1427,Asha Kipkorir,20007598,asha.kipkorir.427@inuka.org,+254 765 661 271,Plus,Eastern,Consented,SMS OTP,2026-05-12 11:41:01,Active,Enrolled,1,0,1,1
INK-2026-1428,Grace Njoroge,20007464,grace.njoroge.428@inuka.org,+254 747 608 531,Tech,Eastern,Consented,Digital Signature,2026-05-03 11:41:01,Active,Enrolled,1,0,1,0
INK-2026-1429,Geoffrey Muthoni,20007663,geoffrey.muthoni.429@inuka.org,+254 797 911 924,Scholarship,Coastal,Consented,Digital Signature,2026-06-02 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1430,Joyce Kimani,20007815,joyce.kimani.430@inuka.org,+254 764 224 990,Tech,Eastern,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1431,Rose Ochieng,20007961,rose.ochieng.431@inuka.org,+254 763 511 652,Scholarship,Eastern,Consented,Digital Signature,2026-08-12 11:41:01,Active,Enrolled,1,1,1,1
INK-2026-1432,Collins Nyangau,20007906,collins.nyangau.432@inuka.org,+254 744 546 671,Tech,Eastern,Withdrawn,Digital Signature,2026-08-18 11:41:01,Active,On Hold,0,0,0,0
INK-2026-1433,Wycliffe Kiarie,20007630,wycliffe.kiarie.433@inuka.org,+254 789 800 943,Vocational,Rift Valley,Pending,None,,Active,Pending Review,0,0,0,0
INK-2026-1434,Joyce Wambui,20007586,joyce.wambui.434@inuka.org,+254 763 726 287,Tech,Coastal,Consented,Physical Form,2026-07-01 11:41:01,Active,Enrolled,1,1,1,1
